IdCursoProg,IdCurso,IdCiclo,IdProfesor,Vacantes,Matriculados,PreCursoProg,Horario,Activo
4050,C014,2003-11,P004,5,15,700.00,Lu y Mi 19-22,1
4051,C008,2003-11,P042,0,20,700.00,Vi y Sa 19-22,1
4052,C005,2003-11,P040,8,12,500.00,Vi y Sa 19-22,1
4053,C003,2003-11,P025,11,9,700.00,Ma y Ju 19-22,1
4054,C004,2003-11,P021,9,11,700.00,Ma y Ju 19-22,1
4055,C010,2003-11,P032,8,12,700.00,Ma y Ju 19-22,1
4056,C014,2003-11,P029,11,9,700.00,Lu y Mi 19-22,1
4057,C003,2003-11,P023,2,18,700.00,Vi y Sa 19-22,1
4058,C012,2003-11,P008,8,12,500.00,Lu y Mi 19-22,1
4059,C005,2003-11,P019,11,9,500.00,Ju 19-22 y Sa 08-11,1
4060,C001,2003-11,P023,8,12,400.00,Vi y Sa 19-22,1
4061,C010,2003-11,P016,8,12,700.00,Lu y Mi 19-22,1
4062,C014,2003-11,P022,0,20,700.00,Lu y Mi 19-22,1
4063,C014,2003-11,P015,4,16,700.00,Ju 19-22 y Sa 08-11,1
4064,C008,2003-11,P039,11,9,700.00,Ju 19-22 y Sa 08-11,1
4065,C006,2003-11,P039,12,8,700.00,Lu y Mi 19-22,1
4066,C004,2003-11,P034,9,11,700.00,Lu y Mi 19-22,1
4067,C007,2003-12,P018,9,11,700.00,Lu y Mi 19-22,1
4068,C003,2003-12,P009,5,15,700.00,Lu y Mi 19-22,1
4069,C010,2003-12,P008,10,10,700.00,Ju 19-22 y Sa 08-11,1
4070,C007,2003-12,P005,5,15,700.00,Ju 19-22 y Sa 08-11,1
4071,C012,2003-12,P039,13,7,500.00,Lu y Mi 19-22,1
4072,C004,2003-12,P037,3,17,700.00,Vi y Sa 19-22,1
4073,C013,2003-12,P030,11,9,700.00,Vi y Sa 19-22,1
4074,C012,2003-12,P004,5,15,500.00,Lu y Mi 19-22,1
4075,C003,2003-12,P038,12,8,700.00,Vi y Sa 19-22,1
4076,C009,2003-12,P041,3,17,500.00,Ju 19-22 y Sa 08-11,1
4077,C012,2003-12,P031,0,20,500.00,Vi y Sa 19-22,1
4078,C006,2003-12,P031,12,8,700.00,Vi y Sa 19-22,1
4079,C010,2003-12,P009,11,9,700.00,Ju 19-22 y Sa 08-11,1
4080,C001,2003-12,P020,9,11,400.00,Vi y Sa 19-22,1
4081,C001,2003-12,P019,1,19,400.00,Lu y Mi 19-22,1
4082,C008,2003-12,P009,1,19,700.00,Ju 19-22 y Sa 08-11,1
4083,C009,2003-12,P011,11,9,500.00,Ma y Ju 19-22,1
4084,C001,2003-12,P039,5,15,400.00,Ju 19-22 y Sa 08-11,1
4085,C003,2003-12,P003,8,12,700.00,Vi y Sa 19-22,1
4086,C004,2003-12,P035,3,17,700.00,Ma y Ju 19-22,1
4087,C009,2004-01,P006,13,7,500.00,Ju 19-22 y Sa 08-11,1
4088,C001,2004-01,P025,3,17,400.00,Lu y Mi 19-22,1
4089,C002,2004-01,P036,8,12,500.00,Vi y Sa 19-22,1
4090,C005,2004-01,P031,7,13,500.00,Ma y Ju 19-22,1
4091,C003,2004-01,P013,1,19,700.00,Ma y Ju 19-22,1
4092,C009,2004-01,P003,8,12,500.00,Lu y Mi 19-22,1
4093,C005,2004-01,P034,12,8,500.00,Ju 19-22 y Sa 08-11,1
4094,C008,2004-01,P030,5,15,700.00,Ju 19-22 y Sa 08-11,1
4095,C010,2004-01,P008,11,9,700.00,Lu y Mi 19-22,1
4096,C012,2004-01,P034,7,13,500.00,Ma y Ju 19-22,1
4097,C008,2004-01,P014,12,8,700.00,Lu y Mi 19-22,1
4098,C006,2004-01,P036,12,8,700.00,Ma y Ju 19-22,1
4099,C011,2004-01,P003,6,14,700.00,Ju 19-22 y Sa 08-11,1
4100,C006,2004-01,P012,1,19,700.00,Ju 19-22 y Sa 08-11,1
4101,C011,2004-01,P030,9,11,700.00,Vi y Sa 19-22,1
4102,C008,2004-02,P009,5,15,700.00,Vi y Sa 19-22,1
4103,C006,2004-02,P008,12,8,700.00,Lu y Mi 19-22,1
4104,C011,2004-02,P009,9,11,700.00,Ma y Ju 19-22,1
4105,C014,2004-02,P033,10,10,700.00,Lu y Mi 19-22,1
4106,C003,2004-02,P039,11,9,700.00,Vi y Sa 19-22,1
4107,C012,2004-02,P001,9,11,500.00,Lu y Mi 19-22,1
4108,C014,2004-02,P002,7,13,700.00,Lu y Mi 19-22,1
4109,C003,2004-02,P001,12,8,700.00,Lu y Mi 19-22,1
4110,C014,2004-02,P009,1,19,700.00,Lu y Mi 19-22,1
4111,C014,2004-02,P009,0,20,700.00,Lu y Mi 19-22,1
4112,C010,2004-02,P036,12,8,700.00,Ma y Ju 19-22,1
4113,C001,2004-02,P014,12,8,400.00,Lu y Mi 19-22,1
4114,C010,2004-02,P036,7,13,700.00,Ju 19-22 y Sa 08-11,1
4115,C005,2004-02,P018,4,16,500.00,Lu y Mi 19-22,1
4116,C002,2004-02,P025,0,20,500.00,Lu y Mi 19-22,1
4117,C005,2004-02,P026,3,17,500.00,Lu y Mi 19-22,1
4118,C011,2004-02,P021,12,8,700.00,Ju 19-22 y Sa 08-11,1
4119,C004,2004-02,P006,0,20,700.00,Ma y Ju 19-22,1
4120,C005,2004-02,P031,11,9,500.00,Lu y Mi 19-22,1
4121,C008,2004-02,P018,11,9,700.00,Vi y Sa 19-22,1
4122,C008,2004-03,P026,1,19,700.00,Ju 19-22 y Sa 08-11,1
4123,C013,2004-03,P029,4,16,700.00,Ju 19-22 y Sa 08-11,1
4124,C006,2004-03,P038,8,12,700.00,Ju 19-22 y Sa 08-11,1
4125,C005,2004-03,P024,13,7,500.00,Vi y Sa 19-22,1
4126,C008,2004-03,P018,3,17,700.00,Ju 19-22 y Sa 08-11,1
4127,C003,2004-03,P008,4,16,700.00,Vi y Sa 19-22,1
4128,C014,2004-03,P034,2,18,700.00,Vi y Sa 19-22,1
4129,C011,2004-03,P024,5,15,700.00,Ju 19-22 y Sa 08-11,1
4130,C008,2004-03,P007,12,8,700.00,Ju 19-22 y Sa 08-11,1
4131,C002,2004-03,P028,6,14,500.00,Ma y Ju 19-22,1
4132,C010,2004-03,P020,1,19,700.00,Vi y Sa 19-22,1
4133,C013,2004-03,P002,10,10,700.00,Lu y Mi 19-22,1
4134,C009,2004-03,P021,11,9,500.00,Ju 19-22 y Sa 08-11,1
4135,C004,2004-04,P033,9,11,700.00,Ma y Ju 19-22,1
4136,C007,2004-04,P030,10,10,700.00,Vi y Sa 19-22,1
4137,C007,2004-04,P025,4,16,700.00,Ma y Ju 19-22,1
4138,C014,2004-04,P013,8,12,700.00,Ju 19-22 y Sa 08-11,1
4139,C003,2004-04,P042,0,20,700.00,Ju 19-22 y Sa 08-11,1
4140,C007,2004-04,P006,3,17,700.00,Vi y Sa 19-22,1
4141,C004,2004-04,P029,9,11,700.00,Lu y Mi 19-22,1
4142,C007,2004-04,P008,0,20,700.00,Vi y Sa 19-22,1
4143,C011,2004-04,P002,0,20,700.00,Ju 19-22 y Sa 08-11,1
4144,C011,2004-04,P032,10,10,700.00,Lu y Mi 19-22,1
4145,C012,2004-04,P025,6,14,500.00,Lu y Mi 19-22,1
4146,C003,2004-04,P005,9,11,700.00,Lu y Mi 19-22,1
4147,C008,2004-04,P011,10,10,700.00,Vi y Sa 19-22,1
4148,C004,2004-04,P021,12,8,700.00,Lu y Mi 19-22,1
4149,C008,2004-04,P036,9,11,700.00,Vi y Sa 19-22,1
4150,C014,2004-04,P005,11,9,700.00,Vi y Sa 19-22,1
4151,C010,2004-04,P005,4,16,700.00,Lu y Mi 19-22,1
4152,C014,2004-04,P021,7,13,700.00,Ma y Ju 19-22,1
4153,C013,2004-04,P022,7,13,700.00,Ma y Ju 19-22,1
4154,C014,2004-04,P028,1,19,700.00,Lu y Mi 19-22,1
4155,C009,2004-04,P025,5,15,500.00,Lu y Mi 19-22,1
4156,C012,2004-05,P004,6,14,500.00,Lu y Mi 19-22,1
4157,C007,2004-05,P030,5,15,700.00,Vi y Sa 19-22,1
4158,C002,2004-05,P042,10,10,500.00,Ma y Ju 19-22,1
4159,C003,2004-05,P025,3,17,700.00,Lu y Mi 19-22,1
4160,C008,2004-05,P026,8,12,700.00,Lu y Mi 19-22,1
4161,C002,2004-05,P008,2,18,500.00,Lu y Mi 19-22,1
4162,C003,2004-05,P007,12,8,700.00,Vi y Sa 19-22,1
4163,C003,2004-05,P014,8,12,700.00,Ju 19-22 y Sa 08-11,1
4164,C012,2004-05,P008,6,14,500.00,Lu y Mi 19-22,1
4165,C002,2004-05,P002,12,8,500.00,Ju 19-22 y Sa 08-11,1
4166,C006,2004-05,P027,3,17,700.00,Lu y Mi 19-22,1
4167,C012,2004-05,P039,9,11,500.00,Ma y Ju 19-22,1
4168,C009,2004-05,P011,2,18,500.00,Lu y Mi 19-22,1
4169,C012,2004-05,P006,10,10,500.00,Ju 19-22 y Sa 08-11,1
4170,C006,2004-05,P034,3,17,700.00,Ma y Ju 19-22,1
4171,C009,2004-05,P014,5,15,500.00,Vi y Sa 19-22,1
4172,C013,2004-05,P039,12,8,700.00,Ma y Ju 19-22,1
4173,C013,2004-05,P036,1,19,700.00,Lu y Mi 19-22,1
4174,C012,2004-05,P035,5,15,500.00,Vi y Sa 19-22,1
4175,C003,2004-05,P026,3,17,700.00,Ma y Ju 19-22,1
4176,C009,2004-05,P009,10,10,500.00,Vi y Sa 19-22,1
4177,C007,2004-05,P016,4,16,700.00,Vi y Sa 19-22,1
4178,C014,2004-05,P018,9,11,700.00,Vi y Sa 19-22,1
4179,C007,2004-06,P030,13,7,700.00,Ma y Ju 19-22,1
4180,C011,2004-06,P041,3,17,700.00,Lu y Mi 19-22,1
4181,C010,2004-06,P010,9,11,700.00,Ju 19-22 y Sa 08-11,1
4182,C001,2004-06,P018,8,12,400.00,Lu y Mi 19-22,1
4183,C007,2004-06,P001,1,19,700.00,Vi y Sa 19-22,1
4184,C007,2004-06,P026,10,10,700.00,Vi y Sa 19-22,1
4185,C008,2004-06,P005,6,14,700.00,Vi y Sa 19-22,1
4186,C007,2004-06,P012,2,18,700.00,Lu y Mi 19-22,1
4187,C009,2004-06,P025,11,9,500.00,Ma y Ju 19-22,1
4188,C008,2004-06,P006,2,18,700.00,Lu y Mi 19-22,1
4189,C009,2004-06,P036,2,18,500.00,Lu y Mi 19-22,1
4190,C014,2004-06,P041,7,13,700.00,Lu y Mi 19-22,1
4191,C004,2004-06,P016,6,14,700.00,Vi y Sa 19-22,1
4192,C006,2004-06,P022,13,7,700.00,Lu y Mi 19-22,1
4193,C014,2004-06,P038,3,17,700.00,Ma y Ju 19-22,1
4194,C007,2004-06,P006,7,13,700.00,Lu y Mi 19-22,1
4195,C007,2004-06,P028,2,18,700.00,Lu y Mi 19-22,1
4196,C003,2004-06,P024,11,9,700.00,Ju 19-22 y Sa 08-11,1
4197,C003,2004-07,P022,4,16,700.00,Lu y Mi 19-22,1
4198,C009,2004-07,P012,0,20,500.00,Lu y Mi 19-22,1
4199,C012,2004-07,P040,4,16,500.00,Ma y Ju 19-22,1
4200,C014,2004-07,P025,9,11,700.00,Vi y Sa 19-22,1
4201,C004,2004-07,P010,0,20,700.00,Ju 19-22 y Sa 08-11,1
4202,C002,2004-07,P011,0,20,500.00,Vi y Sa 19-22,1
4203,C004,2004-07,P003,0,20,700.00,Lu y Mi 19-22,1
4204,C004,2004-07,P004,10,10,700.00,Ma y Ju 19-22,1
4205,C012,2004-07,P023,5,15,500.00,Lu y Mi 19-22,1
4206,C006,2004-07,P024,7,13,700.00,Ju 19-22 y Sa 08-11,1
4207,C002,2004-07,P032,6,14,500.00,Lu y Mi 19-22,1
4208,C005,2004-07,P042,7,13,500.00,Vi y Sa 19-22,1
4209,C010,2004-07,P011,3,17,700.00,Ju 19-22 y Sa 08-11,1
4210,C012,2004-07,P028,10,10,500.00,Ju 19-22 y Sa 08-11,1
4211,C014,2004-08,P009,4,16,700.00,Vi y Sa 19-22,1
4212,C003,2004-08,P031,3,17,700.00,Ju 19-22 y Sa 08-11,1
4213,C006,2004-08,P015,2,18,700.00,Ju 19-22 y Sa 08-11,1
4214,C014,2004-08,P042,8,12,700.00,Ju 19-22 y Sa 08-11,1
4215,C008,2004-08,P041,1,19,700.00,Ma y Ju 19-22,1
4216,C009,2004-08,P003,10,10,500.00,Vi y Sa 19-22,1
4217,C007,2004-08,P042,5,15,700.00,Ju 19-22 y Sa 08-11,1
4218,C014,2004-08,P042,11,9,700.00,Ju 19-22 y Sa 08-11,1
4219,C002,2004-08,P022,11,9,500.00,Vi y Sa 19-22,1
4220,C005,2004-08,P037,1,19,500.00,Vi y Sa 19-22,1
4221,C013,2004-08,P036,2,18,700.00,Lu y Mi 19-22,1
4222,C005,2004-08,P016,13,7,500.00,Ju 19-22 y Sa 08-11,1
4223,C008,2004-09,P019,3,17,700.00,Ma y Ju 19-22,1
4224,C010,2004-09,P041,7,13,700.00,Ju 19-22 y Sa 08-11,1
4225,C008,2004-09,P006,7,13,700.00,Lu y Mi 19-22,1
4226,C006,2004-09,P042,0,20,700.00,Ma y Ju 19-22,1
4227,C007,2004-09,P026,5,15,700.00,Ju 19-22 y Sa 08-11,1
4228,C002,2004-09,P022,6,14,500.00,Ma y Ju 19-22,1
4229,C010,2004-09,P002,5,15,700.00,Ju 19-22 y Sa 08-11,1
4230,C009,2004-09,P033,12,8,500.00,Ju 19-22 y Sa 08-11,1
4231,C012,2004-09,P027,2,18,500.00,Ju 19-22 y Sa 08-11,1
4232,C007,2004-09,P016,8,12,700.00,Ma y Ju 19-22,1
4233,C008,2004-10,P011,3,17,700.00,Ma y Ju 19-22,1
4234,C010,2004-10,P020,1,19,700.00,Vi y Sa 19-22,1
4235,C010,2004-10,P007,4,16,700.00,Ma y Ju 19-22,1
4236,C010,2004-10,P011,0,20,700.00,Vi y Sa 19-22,1
4237,C009,2004-10,P016,8,12,500.00,Ju 19-22 y Sa 08-11,1
4238,C012,2004-10,P010,13,7,500.00,Ju 19-22 y Sa 08-11,1
4239,C013,2004-10,P015,11,9,700.00,Ju 19-22 y Sa 08-11,1
4240,C014,2004-10,P026,13,7,700.00,Ma y Ju 19-22,1
4241,C012,2004-10,P023,6,14,500.00,Vi y Sa 19-22,1
4242,C012,2004-10,P022,13,7,500.00,Vi y Sa 19-22,1
4243,C003,2004-10,P036,2,18,700.00,Vi y Sa 19-22,1
4244,C012,2004-10,P035,11,9,500.00,Lu y Mi 19-22,1
4245,C008,2004-10,P024,3,17,700.00,Lu y Mi 19-22,1
4246,C002,2004-10,P005,9,11,500.00,Vi y Sa 19-22,1
4247,C004,2004-10,P009,12,8,700.00,Ju 19-22 y Sa 08-11,1
4248,C013,2004-10,P012,12,8,700.00,Ju 19-22 y Sa 08-11,1
4249,C008,2004-10,P038,3,17,700.00,Vi y Sa 19-22,1
4250,C001,2004-10,P001,7,13,400.00,Lu y Mi 19-22,1
4251,C004,2004-10,P010,6,14,700.00,Ju 19-22 y Sa 08-11,1
4252,C001,2004-10,P026,0,20,400.00,Lu y Mi 19-22,1
4253,C005,2004-10,P031,5,15,500.00,Lu y Mi 19-22,1
4254,C009,2004-10,P037,5,15,500.00,Ju 19-22 y Sa 08-11,1
4255,C001,2004-10,P002,6,14,400.00,Vi y Sa 19-22,1
4256,C013,2004-10,P034,2,18,700.00,Ma y Ju 19-22,1
4257,C002,2004-11,P012,13,7,500.00,Vi y Sa 19-22,1
4258,C006,2004-11,P015,5,15,700.00,Ma y Ju 19-22,1
4259,C010,2004-11,P031,0,20,700.00,Vi y Sa 19-22,1
4260,C009,2004-11,P032,6,14,500.00,Lu y Mi 19-22,1
4261,C001,2004-11,P028,5,15,400.00,Ju 19-22 y Sa 08-11,1
4262,C001,2004-11,P002,4,16,400.00,Ju 19-22 y Sa 08-11,1
4263,C006,2004-11,P038,0,20,700.00,Lu y Mi 19-22,1
4264,C004,2004-11,P040,4,16,700.00,Lu y Mi 19-22,1
4265,C007,2004-11,P042,11,9,700.00,Vi y Sa 19-22,1
4266,C002,2004-11,P003,8,12,500.00,Lu y Mi 19-22,1
4267,C003,2004-11,P014,13,7,700.00,Ju 19-22 y Sa 08-11,1
4268,C008,2004-11,P024,13,7,700.00,Ju 19-22 y Sa 08-11,1
4269,C008,2004-11,P003,1,19,700.00,Vi y Sa 19-22,1
4270,C009,2004-11,P001,2,18,500.00,Ju 19-22 y Sa 08-11,1
4271,C010,2004-11,P009,10,10,700.00,Ma y Ju 19-22,1
4272,C010,2004-11,P031,7,13,700.00,Vi y Sa 19-22,1
4273,C009,2004-11,P011,11,9,500.00,Ma y Ju 19-22,1
4274,C013,2004-11,P036,13,7,700.00,Lu y Mi 19-22,1
4275,C008,2004-11,P005,7,13,700.00,Lu y Mi 19-22,1
4276,C012,2004-11,P021,6,14,500.00,Lu y Mi 19-22,1
4277,C008,2004-11,P030,11,9,700.00,Ma y Ju 19-22,1
4278,C012,2004-12,P015,8,12,500.00,Ma y Ju 19-22,1
4279,C005,2004-12,P032,5,15,500.00,Ma y Ju 19-22,1
4280,C002,2004-12,P028,6,14,500.00,Vi y Sa 19-22,1
4281,C001,2004-12,P012,12,8,400.00,Vi y Sa 19-22,1
4282,C002,2004-12,P009,3,17,500.00,Vi y Sa 19-22,1
4283,C005,2004-12,P011,5,15,500.00,Lu y Mi 19-22,1
4284,C011,2004-12,P018,7,13,700.00,Lu y Mi 19-22,1
4285,C014,2004-12,P027,3,17,700.00,Lu y Mi 19-22,1
4286,C010,2004-12,P036,6,14,700.00,Ju 19-22 y Sa 08-11,1
4287,C012,2004-12,P012,10,10,500.00,Vi y Sa 19-22,1
4288,C013,2004-12,P017,5,15,700.00,Ju 19-22 y Sa 08-11,1
4289,C001,2004-12,P033,7,13,400.00,Lu y Mi 19-22,1
4290,C012,2004-12,P026,7,13,500.00,Ju 19-22 y Sa 08-11,1
4291,C006,2005-01,P033,13,7,700.00,Ma y Ju 19-22,1
4292,C006,2005-01,P030,6,14,700.00,Ma y Ju 19-22,1
4293,C014,2005-01,P007,6,14,700.00,Lu y Mi 19-22,1
4294,C009,2005-01,P037,0,20,500.00,Vi y Sa 19-22,1
4295,C002,2005-01,P008,5,15,500.00,Ma y Ju 19-22,1
4296,C005,2005-01,P004,13,7,500.00,Vi y Sa 19-22,1
4297,C010,2005-01,P022,6,14,700.00,Lu y Mi 19-22,1
4298,C007,2005-01,P017,7,13,700.00,Ju 19-22 y Sa 08-11,1
4299,C004,2005-01,P038,0,20,700.00,Ma y Ju 19-22,1
4300,C004,2005-01,P014,8,12,700.00,Ma y Ju 19-22,1
4301,C005,2005-01,P022,9,11,500.00,Ju 19-22 y Sa 08-11,1
4302,C013,2005-01,P001,10,10,700.00,Lu y Mi 19-22,1
4303,C002,2005-01,P025,10,10,500.00,Ju 19-22 y Sa 08-11,1
4304,C007,2005-01,P025,3,17,700.00,Vi y Sa 19-22,1
4305,C003,2005-01,P040,4,16,700.00,Lu y Mi 19-22,1
4306,C012,2005-01,P036,12,8,500.00,Ju 19-22 y Sa 08-11,1
4307,C010,2005-01,P026,10,10,700.00,Lu y Mi 19-22,1
4308,C005,2005-02,P037,2,18,500.00,Ma y Ju 19-22,1
4309,C008,2005-02,P021,12,8,700.00,Ju 19-22 y Sa 08-11,1
4310,C014,2005-02,P007,5,15,700.00,Lu y Mi 19-22,1
4311,C005,2005-02,P001,10,10,500.00,Lu y Mi 19-22,1
4312,C006,2005-02,P022,8,12,700.00,Ma y Ju 19-22,1
4313,C003,2005-02,P027,0,20,700.00,Ju 19-22 y Sa 08-11,1
4314,C001,2005-02,P015,9,11,400.00,Ma y Ju 19-22,1
4315,C013,2005-02,P019,2,18,700.00,Ju 19-22 y Sa 08-11,1
4316,C004,2005-02,P019,13,7,700.00,Lu y Mi 19-22,1
4317,C007,2005-02,P033,6,14,700.00,Vi y Sa 19-22,1
4318,C001,2005-02,P018,11,9,400.00,Ju 19-22 y Sa 08-11,1
4319,C002,2005-02,P005,12,8,500.00,Vi y Sa 19-22,1
4320,C003,2005-02,P032,3,17,700.00,Ma y Ju 19-22,1
4321,C002,2005-02,P013,10,10,500.00,Lu y Mi 19-22,1
4322,C013,2005-02,P005,13,7,700.00,Lu y Mi 19-22,1
4323,C010,2005-02,P018,6,14,700.00,Vi y Sa 19-22,1
4324,C002,2005-02,P039,3,17,500.00,Vi y Sa 19-22,1
4325,C008,2005-02,P041,6,14,700.00,Vi y Sa 19-22,1
4326,C004,2005-02,P037,5,15,700.00,Vi y Sa 19-22,1
4327,C009,2005-03,P005,13,7,500.00,Ma y Ju 19-22,1
4328,C007,2005-03,P032,12,8,700.00,Ju 19-22 y Sa 08-11,1
4329,C011,2005-03,P032,1,19,700.00,Ma y Ju 19-22,1
4330,C001,2005-03,P031,13,7,400.00,Lu y Mi 19-22,1
4331,C003,2005-03,P040,0,20,700.00,Lu y Mi 19-22,1
4332,C014,2005-03,P018,7,13,700.00,Ma y Ju 19-22,1
4333,C011,2005-03,P009,7,13,700.00,Ma y Ju 19-22,1
4334,C012,2005-03,P024,13,7,500.00,Vi y Sa 19-22,1
4335,C013,2005-03,P016,0,20,700.00,Ju 19-22 y Sa 08-11,1
4336,C003,2005-03,P001,1,19,700.00,Vi y Sa 19-22,1
4337,C010,2005-03,P025,11,9,700.00,Vi y Sa 19-22,1
4338,C006,2005-03,P024,5,15,700.00,Ju 19-22 y Sa 08-11,1
4339,C002,2005-03,P007,0,20,500.00,Ju 19-22 y Sa 08-11,1
4340,C002,2005-03,P016,13,7,500.00,Lu y Mi 19-22,1
4341,C012,2005-03,P032,0,20,500.00,Ju 19-22 y Sa 08-11,1
4342,C003,2005-03,P008,0,20,700.00,Ma y Ju 19-22,1
4343,C012,2005-03,P012,12,8,500.00,Ma y Ju 19-22,1
4344,C012,2005-03,P010,9,11,500.00,Ju 19-22 y Sa 08-11,1
4345,C007,2005-03,P031,7,13,700.00,Lu y Mi 19-22,1
4346,C001,2005-03,P007,12,8,400.00,Ma y Ju 19-22,1
4347,C014,2005-03,P031,8,12,700.00,Vi y Sa 19-22,1
4348,C013,2005-03,P016,7,13,700.00,Ma y Ju 19-22,1
4349,C008,2005-03,P040,13,7,700.00,Vi y Sa 19-22,1
4350,C013,2005-04,P021,10,10,700.00,Lu y Mi 19-22,1
4351,C009,2005-04,P039,0,20,500.00,Ma y Ju 19-22,1
4352,C004,2005-04,P031,10,10,700.00,Vi y Sa 19-22,1
4353,C009,2005-04,P025,0,20,500.00,Ju 19-22 y Sa 08-11,1
4354,C014,2005-04,P040,12,8,700.00,Vi y Sa 19-22,1
4355,C006,2005-04,P005,7,13,700.00,Ma y Ju 19-22,1
4356,C010,2005-04,P001,8,12,700.00,Ju 19-22 y Sa 08-11,1
4357,C006,2005-04,P007,6,14,700.00,Lu y Mi 19-22,1
4358,C005,2005-04,P020,2,18,500.00,Lu y Mi 19-22,1
4359,C008,2005-04,P003,2,18,700.00,Ju 19-22 y Sa 08-11,1
4360,C009,2005-04,P010,12,8,500.00,Vi y Sa 19-22,1
4361,C007,2005-04,P007,7,13,700.00,Ju 19-22 y Sa 08-11,1
4362,C005,2005-04,P017,4,16,500.00,Ma y Ju 19-22,1
4363,C001,2005-04,P003,3,17,400.00,Vi y Sa 19-22,1
4364,C008,2005-04,P030,8,12,700.00,Lu y Mi 19-22,1
4365,C010,2005-04,P039,5,15,700.00,Ma y Ju 19-22,1
4366,C005,2005-04,P003,7,13,500.00,Lu y Mi 19-22,1
4367,C010,2005-04,P040,1,19,700.00,Ma y Ju 19-22,1
4368,C003,2005-04,P015,8,12,700.00,Vi y Sa 19-22,1
4369,C010,2005-04,P023,11,9,700.00,Ju 19-22 y Sa 08-11,1
4370,C001,2005-04,P038,11,9,400.00,Lu y Mi 19-22,1
4371,C002,2005-04,P016,12,8,500.00,Ma y Ju 19-22,1
4372,C003,2005-05,P031,1,19,700.00,Lu y Mi 19-22,1
4373,C003,2005-05,P036,4,16,700.00,Vi y Sa 19-22,1
4374,C002,2005-05,P032,0,20,500.00,Vi y Sa 19-22,1
4375,C006,2005-05,P029,9,11,700.00,Ma y Ju 19-22,1
4376,C013,2005-05,P010,2,18,700.00,Ma y Ju 19-22,1
4377,C003,2005-05,P032,13,7,700.00,Ma y Ju 19-22,1
4378,C004,2005-05,P015,3,17,700.00,Vi y Sa 19-22,1
4379,C014,2005-05,P026,7,13,700.00,Ju 19-22 y Sa 08-11,1
4380,C014,2005-05,P028,0,20,700.00,Lu y Mi 19-22,1
4381,C004,2005-05,P023,1,19,700.00,Ma y Ju 19-22,1
4382,C014,2005-05,P020,9,11,700.00,Vi y Sa 19-22,1
4383,C004,2005-05,P024,6,14,700.00,Lu y Mi 19-22,1
4384,C011,2005-05,P040,10,10,700.00,Ju 19-22 y Sa 08-11,1
4385,C004,2005-05,P005,12,8,700.00,Lu y Mi 19-22,1
4386,C002,2005-05,P014,1,19,500.00,Ma y Ju 19-22,1
4387,C005,2005-06,P032,12,8,500.00,Vi y Sa 19-22,1
4388,C001,2005-06,P031,5,15,400.00,Lu y Mi 19-22,1
4389,C005,2005-06,P018,11,9,500.00,Vi y Sa 19-22,1
4390,C011,2005-06,P001,3,17,700.00,Ma y Ju 19-22,1
4391,C006,2005-06,P017,11,9,700.00,Ma y Ju 19-22,1
4392,C009,2005-06,P031,2,18,500.00,Ma y Ju 19-22,1
4393,C014,2005-06,P005,7,13,700.00,Vi y Sa 19-22,1
4394,C003,2005-06,P041,12,8,700.00,Lu y Mi 19-22,1
4395,C010,2005-06,P025,1,19,700.00,Ju 19-22 y Sa 08-11,1
4396,C004,2005-06,P040,8,12,700.00,Ju 19-22 y Sa 08-11,1
4397,C013,2005-06,P038,5,15,700.00,Lu y Mi 19-22,1
4398,C014,2005-06,P006,11,9,700.00,Ma y Ju 19-22,1
4399,C013,2005-06,P037,11,9,700.00,Vi y Sa 19-22,1
4400,C005,2005-07,P040,1,19,500.00,Vi y Sa 19-22,1
4401,C008,2005-07,P011,1,19,700.00,Vi y Sa 19-22,1
4402,C011,2005-07,P017,7,13,700.00,Lu y Mi 19-22,1
4403,C006,2005-07,P032,8,12,700.00,Ju 19-22 y Sa 08-11,1
4404,C011,2005-07,P025,11,9,700.00,Ju 19-22 y Sa 08-11,1
4405,C003,2005-07,P001,7,13,700.00,Vi y Sa 19-22,1
4406,C007,2005-07,P014,4,16,700.00,Lu y Mi 19-22,1
4407,C002,2005-07,P012,10,10,500.00,Vi y Sa 19-22,1
4408,C010,2005-07,P020,9,11,700.00,Ju 19-22 y Sa 08-11,1
4409,C008,2005-07,P025,6,14,700.00,Ju 19-22 y Sa 08-11,1
4410,C005,2005-07,P040,0,20,500.00,Ma y Ju 19-22,1
4411,C014,2005-07,P010,9,11,700.00,Ju 19-22 y Sa 08-11,1
4412,C001,2005-07,P017,7,13,400.00,Ju 19-22 y Sa 08-11,1
4413,C003,2005-07,P034,8,12,700.00,Ju 19-22 y Sa 08-11,1
4414,C012,2005-08,P010,6,14,500.00,Ju 19-22 y Sa 08-11,1
4415,C010,2005-08,P034,6,14,700.00,Ju 19-22 y Sa 08-11,1
4416,C014,2005-08,P023,7,13,700.00,Lu y Mi 19-22,1
4417,C008,2005-08,P030,8,12,700.00,Ju 19-22 y Sa 08-11,1
4418,C013,2005-08,P019,5,15,700.00,Lu y Mi 19-22,1
4419,C013,2005-08,P042,7,13,700.00,Lu y Mi 19-22,1
4420,C013,2005-08,P021,7,13,700.00,Ma y Ju 19-22,1
4421,C012,2005-08,P005,13,7,500.00,Vi y Sa 19-22,1
4422,C014,2005-08,P019,6,14,700.00,Ma y Ju 19-22,1
4423,C006,2005-08,P025,3,17,700.00,Ju 19-22 y Sa 08-11,1
